User ID,Reader Company,Title,Activity Date,Content Title,Content Topics,Activity Source,Specifics,Client,Newsletter Name
user-3360,Co-1360,Engineer,2025-02-14T00:00:00,Content 160,Analytical,newsletter,details,ClientB,NEWS_10
user-3361,Co-1361,Director,2025-02-14T00:01:00,Content 161,Analytical,newsletter,details,,NEWS_11
user-3362,Co-1362,Scientist,2025-02-14T00:02:00,Content 162,"Downstream,Purification",newsletter,details,ClientA,NEWS_12
user-3363,Co-1363,Manager,2025-02-14T00:03:00,Content 163,"Downstream,Purification",newsletter,details,ClientC,NEWS_13
user-3364,Co-1364,Scientist,2025-02-14T00:04:00,Content 164,"Manufacturing,QA",webinar,details,,NEWS_14
user-3365,Co-1365,Engineer,2025-02-14T00:05:00,Content 165,"Manufacturing,QA",webinar,details,ClientB,NEWS_15
user-3366,Co-1366,Scientist,2025-02-14T00:06:00,Content 166,"Downstream,Purification",newsletter,details,ClientB,NEWS_16
user-3367,Co-1367,Director,2025-02-14T00:07:00,Content 167,"Downstream,Purification",newsletter,details,,NEWS_17
user-3368,Co-1368,Director,2025-02-14T00:08:00,Content 168,Analytical,newsletter,details,ClientA,NEWS_18
user-3369,Co-1369,Director,2025-02-14T00:09:00,Content 169,"Manufacturing,QA",newsletter,details,ClientA,NEWS_19
user-3370,Co-1370,Scientist,2025-02-14T00:10:00,Content 170,"Manufacturing,QA",newsletter,details,,NEWS_20
user-3371,Co-1371,Scientist,2025-02-14T00:11:00,Content 171,Analytical,newsletter,details,,NEWS_21
user-3372,Co-1372,Engineer,2025-02-14T00:12:00,Content 172,"Downstream,Purification",event,details,ClientA,NEWS_22
user-3373,Co-1373,Manager,2025-02-14T00:13:00,Content 173,"Downstream,Purification",newsletter,details,ClientA,NEWS_23
user-3374,Co-1374,Engineer,2025-02-14T00:14:00,Content 174,Analytical,newsletter,details,ClientA,NEWS_24
user-3375,Co-1375,Engineer,2025-02-14T00:15:00,Content 175,"Manufacturing,QA",newsletter,details,ClientA,NEWS_25
user-3376,Co-1376,Scientist,2025-02-14T00:16:00,Content 176,Analytical,newsletter,details,ClientA,NEWS_26
user-3377,Co-1377,Director,2025-02-14T00:17:00,Content 177,Analytical,newsletter,details,ClientA,NEWS_27
user-3378,Co-1378,Scientist,2025-02-14T00:18:00,Content 178,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_28
user-3379,Co-1379,Engineer,2025-02-14T00:19:00,Content 179,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_29
user-3380,Co-1380,Director,2025-02-14T00:20:00,Content 180,"Manufacturing,QA",newsletter,details,,NEWS_30
user-3381,Co-1381,Director,2025-02-14T00:21:00,Content 181,"Downstream,Purification",newsletter,details,,NEWS_31
user-3382,Co-1382,Engineer,2025-02-14T00:22:00,Content 182,"Downstream,Purification",newsletter,details,ClientA,NEWS_32
user-3383,Co-1383,Director,2025-02-14T00:23:00,Content 183,"Manufacturing,QA",newsletter,details,ClientA,NEWS_33
user-3384,Co-1384,Director,2025-02-14T00:24:00,Content 184,"Downstream,Purification",newsletter,details,,NEWS_34
user-3385,Co-1385,Engineer,2025-02-14T00:25:00,Content 185,"Downstream,Purification",webinar,details,ClientA,NEWS_35
user-3386,Co-1386,Engineer,2025-02-14T00:26:00,Content 186,"Upstream,Cell Culture",webinar,details,,NEWS_36
user-3387,Co-1387,Engineer,2025-02-14T00:27:00,Content 187,"Downstream,Purification",non-nl,details,,NEWS_37
user-3388,Co-1388,Engineer,2025-02-14T00:28:00,Content 188,"Manufacturing,QA",newsletter,details,,NEWS_38
user-3389,Co-1389,Scientist,2025-02-14T00:29:00,Content 189,"Downstream,Purification",newsletter,details,ClientC,NEWS_39
user-3390,Co-1390,Manager,2025-02-14T00:30:00,Content 190,Analytical,webinar,details,ClientB,NEWS_40
user-3391,Co-1391,Engineer,2025-02-14T00:31:00,Content 191,"Downstream,Purification",newsletter,details,,NEWS_41
user-3392,Co-1392,Scientist,2025-02-14T00:32:00,Content 192,"Upstream,Cell Culture",newsletter,details,,NEWS_42
user-3393,Co-1393,Engineer,2025-02-14T00:33:00,Content 193,"Upstream,Cell Culture",newsletter,details,,NEWS_43
user-3394,Co-1394,Manager,2025-02-14T00:34:00,Content 194,"Downstream,Purification",newsletter,details,,NEWS_44
user-3395,Co-1395,Scientist,2025-02-14T00:35:00,Content 195,Analytical,webinar,details,ClientA,NEWS_45
user-3396,Co-1396,Director,2025-02-14T00:36:00,Content 196,"Manufacturing,QA",newsletter,details,ClientA,NEWS_46
user-3397,Co-1397,Engineer,2025-02-14T00:37:00,Content 197,"Manufacturing,QA",newsletter,details,ClientA,NEWS_47
user-3398,Co-1398,Manager,2025-02-14T00:38:00,Content 198,"Upstream,Cell Culture",newsletter,details,,NEWS_48
user-3399,Co-1399,Engineer,2025-02-14T00:39:00,Content 199,"Downstream,Purification",newsletter,details,,NEWS_49
user-3400,Co-1400,Engineer,2025-02-14T00:40:00,Content 0,"Downstream,Purification",webinar,details,,NEWS_0
user-3401,Co-1401,Scientist,2025-02-14T00:41:00,Content 1,"Manufacturing,QA",newsletter,details,ClientB,NEWS_1
user-3402,Co-1402,Engineer,2025-02-14T00:42:00,Content 2,Analytical,newsletter,details,,NEWS_2
user-3403,Co-1403,Engineer,2025-02-14T00:43:00,Content 3,Analytical,newsletter,details,ClientB,NEWS_3
user-3404,Co-1404,Engineer,2025-02-14T00:44:00,Content 4,"Downstream,Purification",newsletter,details,ClientB,NEWS_4
user-3405,Co-1405,Manager,2025-02-14T00:45:00,Content 5,"Upstream,Cell Culture",webinar,details,ClientA,NEWS_5
user-3406,Co-1406,Scientist,2025-02-14T00:46:00,Content 6,"Downstream,Purification",event,details,,NEWS_6
user-3407,Co-1407,Manager,2025-02-14T00:47:00,Content 7,"Upstream,Cell Culture",non-nl,details,ClientB,NEWS_7
user-3408,Co-1408,Engineer,2025-02-14T00:48:00,Content 8,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_8
user-3409,Co-1409,Manager,2025-02-14T00:49:00,Content 9,"Manufacturing,QA",newsletter,details,,NEWS_9
user-3410,Co-1410,Director,2025-02-14T00:50:00,Content 10,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_10
user-3411,Co-1411,Manager,2025-02-14T00:51:00,Content 11,"Downstream,Purification",non-nl,details,ClientB,NEWS_11
user-3412,Co-1412,Manager,2025-02-14T00:52:00,Content 12,Analytical,newsletter,details,,NEWS_12
user-3413,Co-1413,Director,2025-02-14T00:53:00,Content 13,"Manufacturing,QA",newsletter,details,,NEWS_13
user-3414,Co-1414,Engineer,2025-02-14T00:54:00,Content 14,Analytical,newsletter,details,,NEWS_14
user-3415,Co-1415,Director,2025-02-14T00:55:00,Content 15,"Manufacturing,QA",newsletter,details,,NEWS_15
user-3416,Co-1416,Scientist,2025-02-14T00:56:00,Content 16,"Upstream,Cell Culture",newsletter,details,,NEWS_16
user-3417,Co-1417,Engineer,2025-02-14T00:57:00,Content 17,"Downstream,Purification",newsletter,details,ClientC,NEWS_17
user-3418,Co-1418,Manager,2025-02-14T00:58:00,Content 18,"Manufacturing,QA",newsletter,details,ClientA,NEWS_18
user-3419,Co-1419,Manager,2025-02-14T00:59:00,Content 19,"Downstream,Purification",webinar,details,ClientA,NEWS_19
user-3420,Co-1420,Engineer,2025-02-14T01:00:00,Content 20,"Manufacturing,QA",newsletter,details,ClientA,NEWS_20
user-3421,Co-1421,Scientist,2025-02-14T01:01:00,Content 21,"Downstream,Purification",newsletter,details,,NEWS_21
user-3422,Co-1422,Director,2025-02-14T01:02:00,Content 22,Analytical,non-nl,details,ClientB,NEWS_22
user-3423,Co-1423,Scientist,2025-02-14T01:03:00,Content 23,"Upstream,Cell Culture",newsletter,details,,NEWS_23
user-3424,Co-1424,Director,2025-02-14T01:04:00,Content 24,"Downstream,Purification",newsletter,details,ClientB,NEWS_24
user-3425,Co-1425,Director,2025-02-14T01:05:00,Content 25,"Manufacturing,QA",newsletter,details,ClientB,NEWS_25
user-3426,Co-1426,Engineer,2025-02-14T01:06:00,Content 26,"Downstream,Purification",newsletter,details,ClientB,NEWS_26
user-3427,Co-1427,Manager,2025-02-14T01:07:00,Content 27,"Downstream,Purification",newsletter,details,ClientC,NEWS_27
user-3428,Co-1428,Engineer,2025-02-14T01:08:00,Content 28,"Manufacturing,QA",webinar,details,,NEWS_28
user-3429,Co-1429,Engineer,2025-02-14T01:09:00,Content 29,"Manufacturing,QA",newsletter,details,ClientA,NEWS_29
user-3430,Co-1430,Scientist,2025-02-14T01:10:00,Content 30,"Manufacturing,QA",newsletter,details,ClientB,NEWS_30
user-3431,Co-1431,Engineer,2025-02-14T01:11:00,Content 31,"Downstream,Purification",webinar,details,ClientB,NEWS_31
user-3432,Co-1432,Manager,2025-02-14T01:12:00,Content 32,"Downstream,Purification",newsletter,details,,NEWS_32
user-3433,Co-1433,Scientist,2025-02-14T01:13:00,Content 33,"Manufacturing,QA",newsletter,details,ClientA,NEWS_33
user-3434,Co-1434,Scientist,2025-02-14T01:14:00,Content 34,"Downstream,Purification",non-nl,details,,NEWS_34
user-3435,Co-1435,Director,2025-02-14T01:15:00,Content 35,"Downstream,Purification",event,details,ClientC,NEWS_35
user-3436,Co-1436,Engineer,2025-02-14T01:16:00,Content 36,"Manufacturing,QA",newsletter,details,ClientA,NEWS_36
user-3437,Co-1437,Manager,2025-02-14T01:17:00,Content 37,"Downstream,Purification",webinar,details,ClientA,NEWS_37
user-3438,Co-1438,Engineer,2025-02-14T01:18:00,Content 38,"Downstream,Purification",non-nl,details,,NEWS_38
user-3439,Co-1439,Manager,2025-02-14T01:19:00,Content 39,"Downstream,Purification",event,details,ClientC,NEWS_39
user-3440,Co-1440,Scientist,2025-02-14T01:20:00,Content 40,Analytical,webinar,details,ClientC,NEWS_40
user-3441,Co-1441,Director,2025-02-14T01:21:00,Content 41,Analytical,non-nl,details,,NEWS_41
user-3442,Co-1442,Engineer,2025-02-14T01:22:00,Content 42,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_42
user-3443,Co-1443,Scientist,2025-02-14T01:23:00,Content 43,Analytical,non-nl,details,ClientA,NEWS_43
user-3444,Co-1444,Director,2025-02-14T01:24:00,Content 44,"Downstream,Purification",newsletter,details,ClientA,NEWS_44
user-3445,Co-1445,Director,2025-02-14T01:25:00,Content 45,"Downstream,Purification",newsletter,details,ClientA,NEWS_45
user-3446,Co-1446,Director,2025-02-14T01:26:00,Content 46,"Manufacturing,QA",newsletter,details,ClientA,NEWS_46
user-3447,Co-1447,Scientist,2025-02-14T01:27:00,Content 47,"Upstream,Cell Culture",non-nl,details,ClientB,NEWS_47
user-3448,Co-1448,Engineer,2025-02-14T01:28:00,Content 48,"Manufacturing,QA",newsletter,details,,NEWS_48
user-3449,Co-1449,Manager,2025-02-14T01:29:00,Content 49,"Manufacturing,QA",newsletter,details,ClientA,NEWS_49
user-3450,Co-1450,Engineer,2025-02-14T01:30:00,Content 50,Analytical,newsletter,details,ClientA,NEWS_0
user-3451,Co-1451,Manager,2025-02-14T01:31:00,Content 51,"Manufacturing,QA",event,details,ClientA,NEWS_1
user-3452,Co-1452,Scientist,2025-02-14T01:32:00,Content 52,"Upstream,Cell Culture",newsletter,details,,NEWS_2
user-3453,Co-1453,Director,2025-02-14T01:33:00,Content 53,Analytical,newsletter,details,,NEWS_3
user-3454,Co-1454,Manager,2025-02-14T01:34:00,Content 54,Analytical,newsletter,details,ClientB,NEWS_4
user-3455,Co-1455,Director,2025-02-14T01:35:00,Content 55,"Upstream,Cell Culture",non-nl,details,ClientA,NEWS_5
user-3456,Co-1456,Manager,2025-02-14T01:36:00,Content 56,"Manufacturing,QA",newsletter,details,,NEWS_6
user-3457,Co-1457,Director,2025-02-14T01:37:00,Content 57,"Upstream,Cell Culture",event,details,,NEWS_7
user-3458,Co-1458,Engineer,2025-02-14T01:38:00,Content 58,"Upstream,Cell Culture",event,details,,NEWS_8
user-3459,Co-1459,Engineer,2025-02-14T01:39:00,Content 59,Analytical,event,details,ClientA,NEWS_9
user-3460,Co-1460,Scientist,2025-02-14T01:40:00,Content 60,"Downstream,Purification",newsletter,details,ClientA,NEWS_10
user-3461,Co-1461,Engineer,2025-02-14T01:41:00,Content 61,"Manufacturing,QA",non-nl,details,ClientB,NEWS_11
user-3462,Co-1462,Manager,2025-02-14T01:42:00,Content 62,"Downstream,Purification",non-nl,details,ClientB,NEWS_12
user-3463,Co-1463,Director,2025-02-14T01:43:00,Content 63,"Downstream,Purification",newsletter,details,,NEWS_13
user-3464,Co-1464,Engineer,2025-02-14T01:44:00,Content 64,"Upstream,Cell Culture",non-nl,details,,NEWS_14
user-3465,Co-1465,Engineer,2025-02-14T01:45:00,Content 65,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_15
user-3466,Co-1466,Engineer,2025-02-14T01:46:00,Content 66,"Upstream,Cell Culture",newsletter,details,,NEWS_16
user-3467,Co-1467,Director,2025-02-14T01:47:00,Content 67,"Manufacturing,QA",non-nl,details,ClientB,NEWS_17
user-3468,Co-1468,Scientist,2025-02-14T01:48:00,Content 68,"Manufacturing,QA",non-nl,details,ClientC,NEWS_18
user-3469,Co-1469,Engineer,2025-02-14T01:49:00,Content 69,"Downstream,Purification",newsletter,details,ClientB,NEWS_19
user-3470,Co-1470,Director,2025-02-14T01:50:00,Content 70,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_20
user-3471,Co-1471,Manager,2025-02-14T01:51:00,Content 71,"Downstream,Purification",webinar,details,,NEWS_21
user-3472,Co-1472,Scientist,2025-02-14T01:52:00,Content 72,"Downstream,Purification",non-nl,details,ClientB,NEWS_22
user-3473,Co-1473,Manager,2025-02-14T01:53:00,Content 73,"Downstream,Purification",newsletter,details,ClientA,NEWS_23
user-3474,Co-1474,Director,2025-02-14T01:54:00,Content 74,Analytical,event,details,ClientB,NEWS_24
user-3475,Co-1475,Manager,2025-02-14T01:55:00,Content 75,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_25
user-3476,Co-1476,Engineer,2025-02-14T01:56:00,Content 76,"Upstream,Cell Culture",newsletter,details,,NEWS_26
user-3477,Co-1477,Engineer,2025-02-14T01:57:00,Content 77,"Upstream,Cell Culture",newsletter,details,,NEWS_27
user-3478,Co-1478,Engineer,2025-02-14T01:58:00,Content 78,Analytical,newsletter,details,,NEWS_28
user-3479,Co-1479,Manager,2025-02-14T01:59:00,Content 79,"Manufacturing,QA",event,details,,NEWS_29
user-3480,Co-1480,Scientist,2025-02-14T02:00:00,Content 80,"Downstream,Purification",newsletter,details,ClientA,NEWS_30
user-3481,Co-1481,Scientist,2025-02-14T02:01:00,Content 81,"Downstream,Purification",newsletter,details,,NEWS_31
user-3482,Co-1482,Engineer,2025-02-14T02:02:00,Content 82,"Upstream,Cell Culture",non-nl,details,,NEWS_32
user-3483,Co-1483,Director,2025-02-14T02:03:00,Content 83,Analytical,newsletter,details,,NEWS_33
user-3484,Co-1484,Manager,2025-02-14T02:04:00,Content 84,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_34
user-3485,Co-1485,Scientist,2025-02-14T02:05:00,Content 85,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_35
user-3486,Co-1486,Manager,2025-02-14T02:06:00,Content 86,"Manufacturing,QA",newsletter,details,ClientB,NEWS_36
user-3487,Co-1487,Scientist,2025-02-14T02:07:00,Content 87,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_37
user-3488,Co-1488,Engineer,2025-02-14T02:08:00,Content 88,Analytical,event,details,ClientC,NEWS_38
user-3489,Co-1489,Manager,2025-02-14T02:09:00,Content 89,"Manufacturing,QA",newsletter,details,ClientB,NEWS_39
user-3490,Co-1490,Engineer,2025-02-14T02:10:00,Content 90,"Downstream,Purification",newsletter,details,ClientA,NEWS_40
user-3491,Co-1491,Engineer,2025-02-14T02:11:00,Content 91,"Downstream,Purification",non-nl,details,ClientA,NEWS_41
user-3492,Co-1492,Director,2025-02-14T02:12:00,Content 92,"Downstream,Purification",newsletter,details,,NEWS_42
user-3493,Co-1493,Scientist,2025-02-14T02:13:00,Content 93,"Manufacturing,QA",newsletter,details,,NEWS_43
user-3494,Co-1494,Manager,2025-02-14T02:14:00,Content 94,"Manufacturing,QA",newsletter,details,ClientB,NEWS_44
user-3495,Co-1495,Director,2025-02-14T02:15:00,Content 95,Analytical,newsletter,details,,NEWS_45
user-3496,Co-1496,Scientist,2025-02-14T02:16:00,Content 96,Analytical,newsletter,details,,NEWS_46
user-3497,Co-1497,Engineer,2025-02-14T02:17:00,Content 97,Analytical,newsletter,details,,NEWS_47
user-3498,Co-1498,Director,2025-02-14T02:18:00,Content 98,"Manufacturing,QA",newsletter,details,ClientC,NEWS_48
user-3499,Co-1499,Engineer,2025-02-14T02:19:00,Content 99,"Manufacturing,QA",newsletter,details,,NEWS_49
user-3500,Co-1500,Director,2025-02-14T02:20:00,Content 100,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_0
user-3501,Co-1501,Scientist,2025-02-14T02:21:00,Content 101,Analytical,newsletter,details,ClientA,NEWS_1
user-3502,Co-1502,Manager,2025-02-14T02:22:00,Content 102,Analytical,webinar,details,ClientC,NEWS_2
user-3503,Co-1503,Manager,2025-02-14T02:23:00,Content 103,"Downstream,Purification",newsletter,details,ClientB,NEWS_3
user-3504,Co-1504,Director,2025-02-14T02:24:00,Content 104,"Downstream,Purification",newsletter,details,ClientA,NEWS_4
user-3505,Co-1505,Director,2025-02-14T02:25:00,Content 105,"Downstream,Purification",non-nl,details,,NEWS_5
user-3506,Co-1506,Director,2025-02-14T02:26:00,Content 106,Analytical,newsletter,details,ClientB,NEWS_6
user-3507,Co-1507,Scientist,2025-02-14T02:27:00,Content 107,Analytical,newsletter,details,ClientC,NEWS_7
user-3508,Co-1508,Manager,2025-02-14T02:28:00,Content 108,Analytical,newsletter,details,,NEWS_8
user-3509,Co-1509,Scientist,2025-02-14T02:29:00,Content 109,"Upstream,Cell Culture",newsletter,details,,NEWS_9
user-3510,Co-1510,Manager,2025-02-14T02:30:00,Content 110,"Downstream,Purification",newsletter,details,ClientA,NEWS_10
user-3511,Co-1511,Director,2025-02-14T02:31:00,Content 111,"Downstream,Purification",non-nl,details,ClientA,NEWS_11
user-3512,Co-1512,Manager,2025-02-14T02:32:00,Content 112,"Manufacturing,QA",newsletter,details,,NEWS_12
user-3513,Co-1513,Director,2025-02-14T02:33:00,Content 113,"Upstream,Cell Culture",webinar,details,,NEWS_13
user-3514,Co-1514,Manager,2025-02-14T02:34:00,Content 114,Analytical,newsletter,details,,NEWS_14
user-3515,Co-1515,Director,2025-02-14T02:35:00,Content 115,"Downstream,Purification",newsletter,details,,NEWS_15
user-3516,Co-1516,Scientist,2025-02-14T02:36:00,Content 116,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_16
user-3517,Co-1517,Director,2025-02-14T02:37:00,Content 117,"Manufacturing,QA",newsletter,details,,NEWS_17
user-3518,Co-1518,Scientist,2025-02-14T02:38:00,Content 118,"Upstream,Cell Culture",webinar,details,ClientB,NEWS_18
user-3519,Co-1519,Engineer,2025-02-14T02:39:00,Content 119,"Manufacturing,QA",webinar,details,,NEWS_19
user-3520,Co-1520,Director,2025-02-14T02:40:00,Content 120,"Upstream,Cell Culture",event,details,ClientA,NEWS_20
user-3521,Co-1521,Director,2025-02-14T02:41:00,Content 121,"Downstream,Purification",newsletter,details,,NEWS_21
user-3522,Co-1522,Scientist,2025-02-14T02:42:00,Content 122,"Downstream,Purification",newsletter,details,,NEWS_22
user-3523,Co-1523,Scientist,2025-02-14T02:43:00,Content 123,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_23
user-3524,Co-1524,Engineer,2025-02-14T02:44:00,Content 124,"Downstream,Purification",newsletter,details,ClientA,NEWS_24
user-3525,Co-1525,Scientist,2025-02-14T02:45:00,Content 125,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_25
user-3526,Co-1526,Engineer,2025-02-14T02:46:00,Content 126,"Manufacturing,QA",newsletter,details,ClientC,NEWS_26
user-3527,Co-1527,Manager,2025-02-14T02:47:00,Content 127,"Upstream,Cell Culture",newsletter,details,,NEWS_27
user-3528,Co-1528,Director,2025-02-14T02:48:00,Content 128,"Downstream,Purification",newsletter,details,,NEWS_28
user-3529,Co-1529,Engineer,2025-02-14T02:49:00,Content 129,"Upstream,Cell Culture",newsletter,details,ClientC,NEWS_29
user-3530,Co-1530,Engineer,2025-02-14T02:50:00,Content 130,"Upstream,Cell Culture",event,details,,NEWS_30
user-3531,Co-1531,Director,2025-02-14T02:51:00,Content 131,Analytical,newsletter,details,,NEWS_31
user-3532,Co-1532,Director,2025-02-14T02:52:00,Content 132,Analytical,newsletter,details,ClientA,NEWS_32
user-3533,Co-1533,Director,2025-02-14T02:53:00,Content 133,Analytical,non-nl,details,ClientA,NEWS_33
user-3534,Co-1534,Scientist,2025-02-14T02:54:00,Content 134,Analytical,newsletter,details,,NEWS_34
user-3535,Co-1535,Scientist,2025-02-14T02:55:00,Content 135,"Upstream,Cell Culture",non-nl,details,,NEWS_35
user-3536,Co-1536,Director,2025-02-14T02:56:00,Content 136,Analytical,newsletter,details,ClientB,NEWS_36
user-3537,Co-1537,Scientist,2025-02-14T02:57:00,Content 137,"Downstream,Purification",event,details,,NEWS_37
user-3538,Co-1538,Manager,2025-02-14T02:58:00,Content 138,Analytical,webinar,details,ClientB,NEWS_38
user-3539,Co-1539,Scientist,2025-02-14T02:59:00,Content 139,Analytical,newsletter,details,ClientA,NEWS_39
user-3540,Co-1540,Director,2025-02-14T03:00:00,Content 140,"Manufacturing,QA",newsletter,details,ClientB,NEWS_40
user-3541,Co-1541,Scientist,2025-02-14T03:01:00,Content 141,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_41
user-3542,Co-1542,Manager,2025-02-14T03:02:00,Content 142,"Upstream,Cell Culture",newsletter,details,,NEWS_42
user-3543,Co-1543,Director,2025-02-14T03:03:00,Content 143,"Manufacturing,QA",webinar,details,,NEWS_43
user-3544,Co-1544,Scientist,2025-02-14T03:04:00,Content 144,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_44
user-3545,Co-1545,Scientist,2025-02-14T03:05:00,Content 145,Analytical,newsletter,details,ClientA,NEWS_45
user-3546,Co-1546,Engineer,2025-02-14T03:06:00,Content 146,"Manufacturing,QA",newsletter,details,,NEWS_46
user-3547,Co-1547,Scientist,2025-02-14T03:07:00,Content 147,"Upstream,Cell Culture",newsletter,details,,NEWS_47
user-3548,Co-1548,Scientist,2025-02-14T03:08:00,Content 148,"Downstream,Purification",non-nl,details,ClientB,NEWS_48
user-3549,Co-1549,Engineer,2025-02-14T03:09:00,Content 149,"Upstream,Cell Culture",event,details,,NEWS_49
user-3550,Co-1550,Director,2025-02-14T03:10:00,Content 150,"Manufacturing,QA",newsletter,details,ClientB,NEWS_0
user-3551,Co-1551,Engineer,2025-02-14T03:11:00,Content 151,"Manufacturing,QA",webinar,details,ClientA,NEWS_1
user-3552,Co-1552,Director,2025-02-14T03:12:00,Content 152,"Manufacturing,QA",webinar,details,,NEWS_2
user-3553,Co-1553,Manager,2025-02-14T03:13:00,Content 153,"Upstream,Cell Culture",webinar,details,ClientC,NEWS_3
user-3554,Co-1554,Director,2025-02-14T03:14:00,Content 154,"Downstream,Purification",newsletter,details,ClientC,NEWS_4
user-3555,Co-1555,Director,2025-02-14T03:15:00,Content 155,Analytical,newsletter,details,,NEWS_5
user-3556,Co-1556,Scientist,2025-02-14T03:16:00,Content 156,Analytical,newsletter,details,,NEWS_6
user-3557,Co-1557,Manager,2025-02-14T03:17:00,Content 157,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_7
user-3558,Co-1558,Scientist,2025-02-14T03:18:00,Content 158,"Downstream,Purification",non-nl,details,ClientB,NEWS_8
user-3559,Co-1559,Director,2025-02-14T03:19:00,Content 159,Analytical,newsletter,details,,NEWS_9
user-3560,Co-1560,Engineer,2025-02-14T03:20:00,Content 160,"Manufacturing,QA",newsletter,details,ClientB,NEWS_10
user-3561,Co-1561,Director,2025-02-14T03:21:00,Content 161,"Manufacturing,QA",newsletter,details,ClientA,NEWS_11
user-3562,Co-1562,Manager,2025-02-14T03:22:00,Content 162,"Manufacturing,QA",newsletter,details,ClientA,NEWS_12
user-3563,Co-1563,Director,2025-02-14T03:23:00,Content 163,"Upstream,Cell Culture",webinar,details,ClientA,NEWS_13
user-3564,Co-1564,Director,2025-02-14T03:24:00,Content 164,"Downstream,Purification",non-nl,details,ClientA,NEWS_14
user-3565,Co-1565,Scientist,2025-02-14T03:25:00,Content 165,"Downstream,Purification",newsletter,details,,NEWS_15
user-3566,Co-1566,Engineer,2025-02-14T03:26:00,Content 166,"Upstream,Cell Culture",newsletter,details,,NEWS_16
user-3567,Co-1567,Manager,2025-02-14T03:27:00,Content 167,Analytical,webinar,details,ClientC,NEWS_17
user-3568,Co-1568,Scientist,2025-02-14T03:28:00,Content 168,"Manufacturing,QA",newsletter,details,,NEWS_18
user-3569,Co-1569,Engineer,2025-02-14T03:29:00,Content 169,"Downstream,Purification",newsletter,details,ClientB,NEWS_19
user-3570,Co-1570,Scientist,2025-02-14T03:30:00,Content 170,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_20
user-3571,Co-1571,Engineer,2025-02-14T03:31:00,Content 171,"Manufacturing,QA",newsletter,details,,NEWS_21
user-3572,Co-1572,Engineer,2025-02-14T03:32:00,Content 172,"Manufacturing,QA",newsletter,details,,NEWS_22
user-3573,Co-1573,Scientist,2025-02-14T03:33:00,Content 173,"Manufacturing,QA",newsletter,details,,NEWS_23
user-3574,Co-1574,Manager,2025-02-14T03:34:00,Content 174,"Upstream,Cell Culture",newsletter,details,ClientA,NEWS_24
user-3575,Co-1575,Manager,2025-02-14T03:35:00,Content 175,"Manufacturing,QA",non-nl,details,ClientC,NEWS_25
user-3576,Co-1576,Engineer,2025-02-14T03:36:00,Content 176,"Manufacturing,QA",newsletter,details,,NEWS_26
user-3577,Co-1577,Manager,2025-02-14T03:37:00,Content 177,"Downstream,Purification",newsletter,details,,NEWS_27
user-3578,Co-1578,Director,2025-02-14T03:38:00,Content 178,"Manufacturing,QA",event,details,ClientB,NEWS_28
user-3579,Co-1579,Engineer,2025-02-14T03:39:00,Content 179,Analytical,newsletter,details,ClientC,NEWS_29
user-3580,Co-1580,Engineer,2025-02-14T03:40:00,Content 180,Analytical,newsletter,details,ClientC,NEWS_30
user-3581,Co-1581,Manager,2025-02-14T03:41:00,Content 181,"Downstream,Purification",newsletter,details,ClientA,NEWS_31
user-3582,Co-1582,Director,2025-02-14T03:42:00,Content 182,Analytical,event,details,ClientA,NEWS_32
user-3583,Co-1583,Engineer,2025-02-14T03:43:00,Content 183,Analytical,webinar,details,ClientB,NEWS_33
user-3584,Co-1584,Engineer,2025-02-14T03:44:00,Content 184,"Downstream,Purification",non-nl,details,ClientA,NEWS_34
user-3585,Co-1585,Manager,2025-02-14T03:45:00,Content 185,"Manufacturing,QA",newsletter,details,ClientB,NEWS_35
user-3586,Co-1586,Manager,2025-02-14T03:46:00,Content 186,"Downstream,Purification",newsletter,details,,NEWS_36
user-3587,Co-1587,Scientist,2025-02-14T03:47:00,Content 187,"Downstream,Purification",newsletter,details,,NEWS_37
user-3588,Co-1588,Director,2025-02-14T03:48:00,Content 188,"Upstream,Cell Culture",newsletter,details,ClientB,NEWS_38
user-3589,Co-1589,Engineer,2025-02-14T03:49:00,Content 189,"Manufacturing,QA",newsletter,details,ClientA,NEWS_39
user-3590,Co-1590,Scientist,2025-02-14T03:50:00,Content 190,"Manufacturing,QA",newsletter,details,,NEWS_40
